what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436136668527
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436136694144
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436136696709
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436136706036
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436136708446
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436136718137
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436136721711
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436136792301
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436136798090
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436136810081
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436136811976
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1436136839038
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436136839447
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436136857601
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436136917966
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1436136931889
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436136932269
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436136960301
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436136968780
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436136986580
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436136997095
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436137000796
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436137002698
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436137006603
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436137027195
