what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436279328555
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436279397717
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436279581919
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436279651475
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436279709851
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436279737418
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436279743974
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436279745499
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436279786485
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436279796053
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436279831112
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436279920780
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436279926692
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436280001658
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1436280188294
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436280320675
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436280337828
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436280340713
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1436280344703
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436280384770
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436280385017
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436280407099
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1436280428911
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436280429227
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436280442245
