what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436306098301
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306106382
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306228717
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1436306232122
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436306232654
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306236471
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306266901
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306273573
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306316107
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306317110
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306336915
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306341126
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306355238
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306356223
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306703519
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436306711027
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306715028
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306719420
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.AllMarkersView",1436306720588
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1436306722864
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436306748429
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306762025
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306769424
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306772616
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306777725
