what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278119947
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278167268
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278167982
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278235126
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278271083
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278273145
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278275975
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278288495
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278432645
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278434047
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278506409
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278522522
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278523322
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278527969
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278529525
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278534523
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278562213
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278567771
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278574953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278577774
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436278623885
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1436278629703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278650140
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278650939
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436278651289
