what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436291219703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436291221368
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436291226480
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436291347032
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436291349322
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436291449136
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1436291463518
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436292024991
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436292028403
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436292029639
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436292033196
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436292034625
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436292035711
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436292039237
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436292101314
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436292102528
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436292188147
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436292204637
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436292232950
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436292239378
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436292290572
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436292302360
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436292314655
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436292315543
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436292366594
