what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436302749341
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436302749623
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436302750047
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1436302840221
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436302840633
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1436302856458
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436302856796
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436302897221
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1436302898183
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436302898709
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436302908452
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436302908596
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436302918925
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436302930929
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436303013190
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436303033973
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436303248325
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436303252670
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436303307608
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436303311399
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306046631
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436306049810
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306056322
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436306058990
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436306059298
