what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436126354290
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.AllMarkersView",1436126355284
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436126356481
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1436126358385
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436126359440
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436126359670
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436126359964
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436126386256
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436126393414
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436126396405
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436126397431
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436126399071
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1436126406952
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436126413631
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131546776
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1436131621847
started,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1436131651858
started,bundle,org.eclipse.pde.api.tools,1.0.100.v20090526,"org.eclipse.pde.api.tools",1436131651962
started,bundle,org.eclipse.pde.api.tools.ui,1.0.100.v20090526,"org.eclipse.pde.api.tools.ui",1436131651972
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436131659837
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1436131662192
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131665286
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131665521
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131665874
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131671586
