what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436131706488
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.AllMarkersView",1436131711730
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131723825
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131731163
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131732738
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131740584
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131742068
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131818849
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1436131822523
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131824695
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131835466
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131837479
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131882698
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131883850
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131944807
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1436131944865
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436131947798
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1436131954556
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1436131955185
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131956229
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131958915
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131959180
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436131969190
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1436131983967
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132012270
