what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1436133206966
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436133216017
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436133225389
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436133225461
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436133261915
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.AllMarkersView",1436133265216
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436133273378
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436133288167
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436133295711
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436133297695
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436133299474
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436133401240
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1436133410701
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436133412456
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436133497660
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436133500873
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436133506399
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1436133506437
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436133510272
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436133515611
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436133515612
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1436133517198
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436133517201
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1436133526468
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436133568909
