what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132628607
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132629441
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132630696
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1436132635126
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1436132638042
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132639407
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132639614
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132639919
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132666488
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132666793
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132666853
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1436132670913
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132671752
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132671958
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132672323
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132704211
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1436132710323
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132726997
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436132736576
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1436132736634
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436132745396
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1436132748854
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1436132752685
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1436132763150
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1436132766349
