what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436300170986
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436300208677
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436300242956
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436300297608
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436300328946
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436300334674
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436300438462
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436300846198
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436300849823
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436300852541
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436300858728
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1436300860276
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436300862398
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436300927471
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436300940795
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1436300943072
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436300944087
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1436300979978
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1436300980441
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436301107868
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436301116398
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436301118045
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436301218508
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436301218681
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436301222446
